Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
48,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,201,Created,234,462,1734,1149,24,,,"[74059407950, Horvat]"
50,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,244,462,1733,641,697,,Reflected,"[74059407950, Babić]"
49,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,266,462,1737,645,697,,Reflected,"[74059407950, Kovačević]"
51,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,306,462,1733,643,697,,Reflected,"[74059407950, Marić]"
52,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,258,462,1733,643,697,,Reflected,"[74059407950, Perić]"
53,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,284,462,1730,641,697,,Reflected,"[74059407950, Li]"
54,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,245,462,1730,643,697,,Reflected,"[74059407950, Ng]"
55,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,260,462,1729,643,697,,Reflected,"[74059407950, H]"
56,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,254,462,1729,641,697,,Reflected,"[74059407950, A]"
57,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,308,462,1731,643,697,,Reflected,"[74059407950, 123]"
60,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,233,462,1780,641,680,,,"[74059407950, AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA]"
59,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,258,462,1738,643,697,,Reflected,"[74059407950, AAAAAAAAAA]"
58,Fuzzed,Sun Dec 14 23:26:50 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,319,462,1734,641,697,,Reflected,"[74059407950, 123456]"
62,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,211,462,1735,641,697,,Reflected,"[74059407950, 1Horvat]"
61,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,259,462,1735,641,697,,Reflected,"[74059407950, Horvat1]"
65,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,260,462,1735,641,697,,Reflected,"[74059407950, Horv@t#]"
63,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,305,462,1734,643,697,,Reflected,"[74059407950, Horv@t]"
66,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,275,462,1741,641,697,,Reflected,"[74059407950, Horvat-Horvat]"
64,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,338,462,1735,645,697,,Reflected,"[74059407950, Horv@t!]"
67,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,283,462,1741,645,697,,Reflected,"[74059407950, Horvat_Horvat]"
69,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,235,462,1741,643,697,,Reflected,"[74059407950, Horvat/Horvat]"
68,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,279,462,1741,641,697,,Reflected,"[74059407950, Horvat.Horvat]"
70,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,260,462,1741,643,697,,Reflected,"[74059407950, Horvat\Horvat]"
71,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,291,462,1741,643,697,,Reflected,"[74059407950, Horvat|Horvat]"
72,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,268,462,1741,643,697,,Reflected,"[74059407950, Horvat;Horvat]"
73,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,255,462,1741,643,697,,Reflected,"[74059407950, Horvat:Horvat]"
74,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,251,462,1741,643,697,,Reflected,"[74059407950, Horvat'Horvat]"
76,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,241,462,1741,647,697,,Reflected,"[74059407950, Horvat`Horvat]"
75,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,268,462,1741,641,697,,Reflected,"[74059407950, Horvat""Horvat]"
78,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,247,462,1741,645,697,,Reflected,"[74059407950, Horvat$Horvat]"
77,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,252,462,1741,641,697,,Reflected,"[74059407950, Horvat#Horvat]"
79,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,265,462,1741,641,697,,Reflected,"[74059407950, Horvat%Horvat]"
80,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,255,462,1741,641,697,,Reflected,"[74059407950, Horvat&Horvat]"
82,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,267,462,1741,643,697,,Reflected,"[74059407950, Horvat>Horvat]"
81,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,315,462,1741,641,697,,Reflected,"[74059407950, Horvat<Horvat]"
83,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,287,462,1753,645,697,,Reflected,"[74059407950, <script>alert(1)</script>]"
84,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,286,462,1756,641,697,,Reflected,"[74059407950, <img src=x onerror=alert(1)>]"
85,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,265,462,1739,649,697,,Reflected,"[74059407950, ' OR 1=1 --]"
93,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,400,Bad Request,4,462,1728,1151,34,,,"[74059407950, ]"
87,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,267,462,1732,647,697,,Reflected,"[74059407950, null]"
88,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,267,462,1737,645,697,,Reflected,"[74059407950, undefined]"
86,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,342,462,1736,647,697,,Reflected,"[74059407950, 1 OR 1=1]"
90,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,287,462,1730,641,697,,Reflected,"[74059407950, {}]"
89,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,323,462,1730,645,697,,Reflected,"[74059407950, []]"
92,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,230,462,1733,641,697,,Reflected,"[74059407950, false]"
91,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,279,462,1732,645,697,,Reflected,"[74059407950, true]"
94,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,280,462,1729,649,697,,Reflected,"[74059407950,  ]"
96,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,201,Created,303,462,1737,1149,24,,,"[67611142339, Kovačević]"
95,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,323,462,1734,647,697,,Reflected,"[67611142339, Horvat]"
97,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,262,462,1733,643,697,,Reflected,"[67611142339, Babić]"
98,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,392,462,1733,641,697,,Reflected,"[67611142339, Marić]"
99,Fuzzed,Sun Dec 14 23:26:51 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,401,462,1733,643,697,,Reflected,"[67611142339, Perić]"
102,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,286,462,1729,647,697,,Reflected,"[67611142339, H]"
103,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,288,462,1729,645,697,,Reflected,"[67611142339, A]"
100,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,349,462,1730,645,697,,Reflected,"[67611142339, Li]"
101,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,315,462,1730,641,697,,Reflected,"[67611142339, Ng]"
104,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,218,462,1731,645,697,,Reflected,"[67611142339, 123]"
107,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,250,462,1780,643,680,,,"[67611142339, AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA]"
105,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,285,462,1734,643,697,,Reflected,"[67611142339, 123456]"
108,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,133,462,1735,643,697,,Reflected,"[67611142339, Horvat1]"
106,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,294,462,1738,643,697,,Reflected,"[67611142339, AAAAAAAAAA]"
109,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,212,462,1735,643,697,,Reflected,"[67611142339, 1Horvat]"
111,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,225,462,1735,649,697,,Reflected,"[67611142339, Horv@t!]"
112,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,243,462,1735,641,697,,Reflected,"[67611142339, Horv@t#]"
110,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,250,462,1734,641,697,,Reflected,"[67611142339, Horv@t]"
114,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,295,462,1741,649,697,,Reflected,"[67611142339, Horvat_Horvat]"
113,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,323,462,1741,645,697,,Reflected,"[67611142339, Horvat-Horvat]"
116,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,293,462,1741,643,697,,Reflected,"[67611142339, Horvat/Horvat]"
115,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,296,462,1741,641,697,,Reflected,"[67611142339, Horvat.Horvat]"
117,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,271,462,1741,641,697,,Reflected,"[67611142339, Horvat\Horvat]"
118,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,282,462,1741,643,697,,Reflected,"[67611142339, Horvat|Horvat]"
120,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,232,462,1741,641,697,,Reflected,"[67611142339, Horvat:Horvat]"
119,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,255,462,1741,643,697,,Reflected,"[67611142339, Horvat;Horvat]"
121,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,368,462,1741,649,697,,Reflected,"[67611142339, Horvat'Horvat]"
122,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,365,462,1741,649,697,,Reflected,"[67611142339, Horvat""Horvat]"
123,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,309,462,1741,645,697,,Reflected,"[67611142339, Horvat`Horvat]"
125,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,225,462,1741,643,697,,Reflected,"[67611142339, Horvat$Horvat]"
124,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,297,462,1741,641,697,,Reflected,"[67611142339, Horvat#Horvat]"
126,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,224,462,1741,643,697,,Reflected,"[67611142339, Horvat%Horvat]"
128,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,239,462,1741,641,697,,Reflected,"[67611142339, Horvat<Horvat]"
127,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,268,462,1741,643,697,,Reflected,"[67611142339, Horvat&Horvat]"
129,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,226,462,1741,643,697,,Reflected,"[67611142339, Horvat>Horvat]"
130,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,299,462,1753,643,697,,Reflected,"[67611142339, <script>alert(1)</script>]"
140,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,400,Bad Request,8,462,1728,1151,34,,,"[67611142339, ]"
131,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,171,462,1756,647,697,,Reflected,"[67611142339, <img src=x onerror=alert(1)>]"
133,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,165,462,1736,641,697,,Reflected,"[67611142339, 1 OR 1=1]"
132,Fuzzed,Sun Dec 14 23:26:52 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,206,462,1739,645,697,,Reflected,"[67611142339, ' OR 1=1 --]"
134,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,239,462,1732,643,697,,Reflected,"[67611142339, null]"
135,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,284,462,1737,643,697,,Reflected,"[67611142339, undefined]"
136,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,285,462,1730,645,697,,Reflected,"[67611142339, []]"
137,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,295,462,1730,641,697,,Reflected,"[67611142339, {}]"
138,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,295,462,1732,647,697,,Reflected,"[67611142339, true]"
139,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,298,462,1733,645,697,,Reflected,"[67611142339, false]"
141,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,282,462,1729,643,697,,Reflected,"[67611142339,  ]"
144,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,265,462,1733,641,697,,Reflected,"[82461421998, Babić]"
143,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,201,Created,297,462,1737,1147,24,,,"[82461421998, Kovačević]"
142,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,383,462,1734,647,697,,Reflected,"[82461421998, Horvat]"
146,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,262,462,1733,645,697,,Reflected,"[82461421998, Perić]"
145,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,313,462,1733,641,697,,Reflected,"[82461421998, Marić]"
147,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,290,462,1730,641,697,,Reflected,"[82461421998, Li]"
148,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,292,462,1730,645,697,,Reflected,"[82461421998, Ng]"
149,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,287,462,1729,643,697,,Reflected,"[82461421998, H]"
150,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,312,462,1729,643,697,,Reflected,"[82461421998, A]"
152,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,256,462,1734,643,697,,Reflected,"[82461421998, 123456]"
151,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,283,462,1731,641,697,,Reflected,"[82461421998, 123]"
153,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,258,462,1738,643,697,,Reflected,"[82461421998, AAAAAAAAAA]"
155,Fuzzed,Sun Dec 14 23:26:53 CET 2025,POST,https://localhost:8000/api/register,500,Internal Server Error,247,462,1735,647,697,,Reflected,"[82461421998, Horvat1]"
